age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,ID
37,6,0,3,0,1188,0,0,2,24,6,310,1,-1,0,-1,43976
37,10,1,3,0,216,1,0,2,23,7,408,3,-1,0,-1,16506
40,4,1,2,0,60,0,1,2,25,7,36,1,-1,0,-1,17043
44,4,1,1,0,1511,1,0,-1,16,5,96,2,-1,0,-1,3769
31,4,0,2,0,1565,1,0,2,21,11,290,6,-1,0,-1,27384
44,7,1,2,0,366,0,1,2,18,8,212,12,-1,0,-1,21452
34,10,0,3,0,612,0,0,2,30,4,192,1,-1,0,-1,33865
34,4,1,2,1,-745,1,1,2,11,7,131,2,-1,0,-1,14115
31,7,-1,2,0,24,0,1,2,27,8,352,2,-1,0,-1,23246
44,4,0,2,0,641,0,0,-1,15,5,257,1,-1,0,-1,3317
37,8,0,3,0,1467,1,1,2,17,11,349,1,-1,0,-1,24433
28,5,1,2,0,376,0,1,1,29,7,49,4,-1,0,-1,17847
26,9,0,2,0,66,1,0,2,14,5,451,1,339,3,0,37666
25,9,0,2,0,53,1,0,2,12,5,213,6,-1,0,-1,36931
51,1,1,1,0,1093,0,1,-1,18,6,18,1,-1,0,-1,11113
50,10,-1,3,0,813,1,0,2,31,7,7,2,-1,0,-1,18670
33,4,1,1,0,163,1,0,-1,20,5,135,1,-1,0,-1,4518
44,7,1,2,0,-102,0,1,2,28,8,65,4,-1,0,-1,23471
32,10,0,3,0,0,1,0,-1,15,5,86,4,-1,0,-1,3181
49,1,-1,-1,0,2754,0,0,-1,6,6,18,2,-1,0,-1,9513
50,9,-1,2,0,556,1,0,2,25,7,305,1,-1,0,-1,16896
51,9,-1,3,0,178,1,0,2,4,2,184,2,-1,0,-1,30154
34,4,0,2,0,297,1,0,-1,9,5,407,4,-1,0,-1,1983
29,1,1,1,0,132,0,0,2,5,2,559,5,-1,0,-1,30555
33,10,1,3,0,307,0,0,-1,16,5,806,4,-1,0,-1,3963
30,8,1,1,0,495,1,0,2,17,4,384,2,-1,0,-1,32882
30,5,0,3,0,108,1,0,-1,26,5,282,8,-1,0,-1,6060
37,9,0,2,0,1097,1,0,2,21,11,1555,2,-1,0,-1,27646
40,4,0,2,0,0,1,0,-1,27,5,59,4,-1,0,-1,6085
35,8,1,2,0,2971,0,0,2,7,8,158,2,95,6,1,40731
53,7,1,2,0,284,0,0,2,1,6,781,1,-1,0,-1,39789
49,10,1,2,0,48,0,0,2,6,2,526,4,-1,0,-1,30718
59,10,1,2,0,1245,0,0,2,29,1,285,1,-1,0,-1,28214
29,4,1,2,0,3007,1,0,2,20,4,19,5,-1,0,-1,33643
26,10,0,3,0,828,1,0,2,17,8,156,1,199,1,0,41123
52,1,-1,3,0,4306,0,0,2,22,7,107,2,-1,0,-1,16134
29,10,1,3,0,340,1,0,2,11,5,21,6,-1,0,-1,36221
30,2,0,-1,0,1232,1,0,-1,6,6,52,4,-1,0,-1,9552
26,7,-1,2,0,21,1,0,-1,27,5,133,1,-1,0,-1,6268
43,10,-1,3,0,0,0,0,2,9,7,134,1,-1,0,-1,13374
48,10,0,-1,0,1009,1,0,2,9,2,138,5,256,1,-1,30913
40,4,1,-1,0,638,1,1,2,6,2,68,3,254,2,0,30709
31,7,0,3,0,699,1,0,2,15,5,282,4,277,4,0,38247
30,7,0,2,0,4888,1,0,2,20,11,274,2,-1,0,-1,26457
36,4,-1,2,0,221,1,0,-1,20,5,189,1,-1,0,-1,4535
49,4,1,-1,0,51,1,0,-1,7,5,984,1,-1,0,-1,1122
40,7,1,2,0,4,1,1,2,4,8,135,3,-1,0,-1,18959
35,8,1,3,0,542,1,1,-1,27,5,591,5,-1,0,-1,6480
51,10,1,-1,0,6482,1,0,-1,19,5,182,2,-1,0,-1,4374
35,10,1,3,0,46,1,0,2,13,8,96,2,-1,0,-1,20724
34,10,0,3,0,1494,1,0,2,18,11,596,1,182,1,-1,24923
36,10,0,3,0,515,1,0,2,21,11,14,7,-1,0,-1,27680
30,7,0,3,0,0,1,0,2,5,6,159,2,-1,0,-1,40153
44,4,1,2,0,2979,1,0,2,18,5,18,5,178,3,-1,38954
34,9,1,2,0,396,1,0,2,16,7,101,3,-1,0,-1,14917
36,10,1,3,0,1257,0,0,2,8,2,108,9,101,1,-1,42949
31,5,1,1,0,-732,1,0,-1,8,5,6,2,-1,0,-1,1531
30,7,0,2,0,167,0,0,-1,14,9,9,1,-1,0,-1,44776
50,4,1,1,0,2142,1,0,2,29,1,309,2,224,1,-1,28562
28,7,0,2,0,525,0,0,2,3,2,176,2,-1,0,-1,29656
45,6,1,2,0,1113,1,0,-1,16,5,67,2,-1,0,-1,3975
34,10,-1,3,0,488,1,0,-1,16,5,4,2,-1,0,-1,3984
29,7,0,2,0,674,0,0,2,30,4,483,1,13,5,1,34052
38,4,1,1,0,6843,0,0,-1,2,6,89,1,-1,0,-1,8077
43,9,1,2,0,0,1,0,2,17,7,674,3,-1,0,-1,15250
38,10,1,3,0,551,1,0,-1,12,5,1875,4,-1,0,-1,2286
32,7,1,3,0,4654,1,1,2,15,7,134,2,-1,0,-1,14677
45,5,-1,2,0,5758,1,0,1,9,7,16,1,-1,0,-1,13445
33,9,-1,2,0,-403,1,0,-1,28,5,217,1,-1,0,-1,6667
30,6,0,3,0,48,0,0,2,27,5,144,2,187,1,0,39723
45,5,-1,2,0,138,0,0,1,24,7,279,11,-1,0,-1,16610
40,10,0,3,0,15,0,1,-1,22,8,4,1,-1,0,-1,44594
54,7,1,2,0,1938,0,1,2,28,7,551,3,-1,0,-1,17400
35,7,-1,2,0,303,1,1,-1,26,5,454,3,-1,0,-1,5987
29,7,-1,2,0,328,1,1,2,4,2,25,1,-1,0,-1,29873
32,9,1,2,0,2555,1,0,2,20,11,125,1,-1,0,-1,26559
34,7,-1,2,0,675,0,0,2,25,7,81,2,-1,0,-1,16975
31,10,1,3,0,1812,0,0,2,12,8,112,1,104,1,1,40936
61,3,1,1,0,0,1,1,1,18,8,280,13,-1,0,-1,21371
37,4,1,2,0,287,1,0,-1,6,6,191,2,-1,0,-1,9585
32,10,0,3,0,2613,0,0,2,4,5,520,2,-1,0,-1,34394
30,10,0,3,0,147,0,0,2,9,9,234,1,100,1,0,41511
38,9,0,2,0,2470,0,0,1,31,10,227,1,-1,0,-1,24115
38,4,1,2,0,468,1,0,-1,8,5,101,2,-1,0,-1,1574
53,4,0,2,0,1442,0,0,1,9,12,137,8,188,2,-1,42454
53,3,1,1,0,3126,1,0,2,22,7,237,1,-1,0,-1,16124
53,9,0,2,0,2892,0,0,2,9,4,527,3,-1,0,-1,31887
42,1,1,1,0,1343,1,0,-1,24,6,404,3,-1,0,-1,12276
27,10,0,3,0,6791,0,0,2,5,8,179,2,69,26,-1,40644
40,5,-1,2,0,105,1,0,-1,6,5,189,2,-1,0,-1,682
34,5,1,2,0,254,1,0,2,28,7,276,2,-1,0,-1,17462
46,7,1,2,0,68,1,1,-1,16,6,87,3,-1,0,-1,10505
38,4,1,1,0,178,1,0,-1,20,5,245,1,-1,0,-1,4593
49,5,-1,1,0,90,0,0,2,23,7,126,4,-1,0,-1,16394
53,7,1,2,0,-440,0,0,2,30,7,14,33,-1,0,-1,17972
30,7,1,2,0,-393,1,1,2,16,7,435,1,-1,0,-1,14842
38,10,-1,3,0,2350,0,0,2,25,8,234,12,-1,0,-1,22694
46,7,1,-1,0,3308,0,0,2,28,7,219,2,-1,0,-1,44312
43,9,1,2,0,877,1,0,2,2,2,135,1,-1,0,-1,28947
37,7,1,2,0,523,1,0,2,20,11,232,4,-1,0,-1,26230
40,5,-1,1,0,4,1,0,2,7,5,171,2,-1,0,-1,35211
29,7,0,2,0,1856,1,1,2,18,5,134,1,-1,0,-1,38952
25,4,-1,2,0,720,1,0,-1,4,6,156,1,-1,0,-1,8960
51,10,-1,3,0,492,0,1,2,29,7,54,7,-1,0,-1,17578
53,4,1,2,0,3397,1,0,-1,6,5,231,1,-1,0,-1,614
59,10,1,3,0,1831,0,0,2,17,2,122,1,92,1,0,31099
58,7,-1,2,0,0,1,0,-1,26,5,273,2,-1,0,-1,5800
46,4,1,2,0,942,0,0,1,22,7,425,2,-1,0,-1,15952
52,6,1,2,0,1066,1,0,-1,16,5,65,3,-1,0,-1,4022
26,4,0,2,0,100,1,0,-1,9,5,24,1,-1,0,-1,1658
34,2,0,-1,0,86,0,0,2,16,11,244,2,178,1,0,42306
48,10,-1,3,0,1492,1,0,-1,26,5,249,2,-1,0,-1,5910
30,5,0,2,0,572,1,0,2,5,5,237,1,319,4,-1,34517
50,4,1,-1,0,0,0,0,-1,16,6,599,3,-1,0,-1,10646
53,10,1,1,0,72,1,1,1,11,5,22,1,-1,0,-1,36036
44,9,1,2,0,10905,0,0,2,19,8,240,2,271,1,-1,41170
26,2,0,2,0,5569,0,0,2,2,2,236,1,-1,0,-1,29234
30,10,1,2,0,503,1,0,2,2,2,96,1,-1,0,-1,29042
27,9,0,3,0,4991,1,0,2,13,2,123,1,-1,0,-1,31068
29,9,0,2,0,2802,0,1,-1,4,7,840,2,-1,0,-1,12640
50,4,1,2,0,235,0,0,2,11,8,71,2,-1,0,-1,20180
37,6,0,3,0,2087,0,0,-1,18,6,167,1,-1,0,-1,11195
45,7,1,2,0,183,0,0,2,29,8,27,4,-1,0,-1,24009
45,4,1,1,0,351,1,0,-1,19,6,66,1,-1,0,-1,11450
51,10,-1,3,0,0,0,1,2,22,7,176,4,-1,0,-1,16108
42,6,1,2,0,68,0,0,2,14,8,314,2,-1,0,-1,21084
51,4,1,2,0,0,1,1,2,22,7,124,2,-1,0,-1,16078
28,7,1,3,0,1198,0,1,2,10,7,57,3,-1,0,-1,13938
32,4,0,1,0,398,1,0,2,14,5,209,2,-1,0,-1,37924
55,6,1,2,0,2387,1,0,2,25,7,155,4,-1,0,-1,17052
36,9,1,2,0,1479,0,0,2,15,5,65,2,-1,0,-1,38428
36,10,0,-1,0,62,0,0,2,13,7,311,1,91,2,1,44156
40,10,0,3,0,-50,1,0,2,12,5,306,2,350,1,0,36853
47,5,1,2,0,24,0,1,2,7,7,95,2,-1,0,-1,12994
42,0,1,3,0,1270,1,0,-1,15,5,192,1,-1,0,-1,3221
37,0,0,3,0,1316,1,0,2,18,11,389,1,172,2,0,24986
34,9,1,2,0,287,1,0,-1,2,6,149,8,-1,0,-1,8157
30,7,1,2,0,-306,1,1,-1,16,5,203,1,-1,0,-1,3778
50,5,1,2,0,1134,0,0,-1,18,6,53,2,-1,0,-1,11093
79,3,1,1,0,429,0,0,1,8,7,1006,2,-1,0,-1,40525
26,0,0,2,0,130,1,0,2,15,5,283,3,-1,0,-1,38271
35,5,-1,2,0,-33,0,1,2,6,5,109,1,-1,0,-1,34960
46,5,1,2,0,0,0,0,-1,17,6,77,5,-1,0,-1,10922
26,10,1,3,0,17,0,1,2,11,7,522,1,-1,0,-1,14029
47,7,0,-1,0,-213,1,0,-1,26,5,168,1,-1,0,-1,5743
31,6,0,3,0,275,0,0,2,14,9,99,3,-1,0,-1,41565
36,10,1,3,0,293,1,0,-1,27,5,287,4,-1,0,-1,6117
41,4,0,2,0,495,1,0,2,20,11,379,2,-1,0,-1,26168
29,4,0,2,0,0,1,0,-1,28,5,324,4,-1,0,-1,6953
33,8,0,3,0,300,1,1,2,30,1,922,5,-1,0,-1,28817
41,10,0,3,0,572,1,0,2,3,2,419,2,271,2,0,29461
36,7,1,2,0,1368,0,0,2,1,6,516,1,292,5,0,43842
32,10,0,3,0,0,0,0,2,5,2,550,4,-1,0,-1,30549
55,9,1,2,0,8304,0,0,2,1,9,193,1,92,1,1,44631
36,4,1,2,0,139,1,0,-1,6,5,309,2,-1,0,-1,443
32,4,1,2,0,5164,0,0,2,21,11,253,1,-1,0,-1,26976
33,7,0,2,0,0,0,0,2,22,8,208,1,-1,0,-1,22633
52,8,1,1,0,2594,1,0,1,21,11,425,1,-1,0,-1,27164
34,4,1,2,0,467,1,0,2,13,5,195,2,357,2,0,37380
57,3,1,1,0,1947,0,0,2,3,9,126,1,185,7,1,44677
47,5,1,-1,0,12839,1,0,2,7,5,50,1,171,4,0,35298
41,7,0,3,0,1646,1,0,2,4,2,261,1,184,6,1,42883
44,5,1,2,0,163,1,0,2,17,11,73,1,-1,0,-1,24467
37,4,0,2,0,48,0,0,2,6,5,140,2,-1,0,-1,35104
42,4,1,-1,0,57,1,0,-1,5,5,425,2,-1,0,-1,332
37,10,1,2,0,222,1,0,2,20,4,115,2,-1,0,-1,33458
49,7,1,2,0,5244,0,0,2,25,8,60,4,-1,0,-1,22891
56,9,1,2,0,353,1,0,-1,5,5,106,2,-1,0,-1,311
44,10,1,3,0,332,1,0,2,23,7,497,5,-1,0,-1,16464
21,8,0,3,0,2077,0,0,2,5,8,323,1,-1,0,-1,44456
42,4,-1,1,0,1278,0,0,2,29,7,422,4,-1,0,-1,17689
27,9,0,2,0,691,1,0,-1,3,6,418,2,-1,0,-1,8511
45,4,1,2,0,2926,1,1,2,22,7,477,2,-1,0,-1,16125
46,3,1,2,0,23,1,1,2,7,8,122,2,-1,0,-1,19571
46,4,1,1,0,776,0,1,1,11,7,76,2,-1,0,-1,14080
55,4,1,2,0,383,0,0,-1,5,5,287,1,-1,0,-1,97
41,4,1,2,0,2913,0,0,2,20,11,1058,1,-1,0,-1,26269
40,4,1,2,0,750,1,1,2,16,4,340,1,281,1,0,32465
53,7,1,3,0,2557,0,0,2,29,7,95,4,182,7,1,44326
50,8,1,3,0,230,0,0,1,30,7,1089,4,-1,0,-1,18069
35,10,1,3,0,611,0,0,2,1,10,305,2,121,1,1,41656
47,10,1,2,0,414,0,0,2,26,8,142,2,-1,0,-1,23013
55,3,1,3,0,2929,0,0,-1,16,6,556,3,-1,0,-1,10568
45,5,1,2,0,6397,1,0,-1,5,6,117,2,-1,0,-1,9120
31,5,1,2,0,6,1,0,2,14,7,155,2,-1,0,-1,14301
35,9,0,2,0,203,1,0,2,10,7,301,1,-1,0,-1,13864
29,4,-1,2,0,291,1,0,2,20,4,405,2,-1,0,-1,33327
27,5,1,2,0,472,1,0,2,20,4,144,4,-1,0,-1,33315
30,4,0,2,0,180,0,0,2,14,7,203,1,183,2,0,44175
35,9,1,2,0,5250,1,0,2,15,4,343,2,146,1,0,32105
33,9,1,-1,0,664,0,0,2,28,1,294,3,-1,0,-1,28057
31,10,0,3,0,0,1,0,2,28,7,117,3,-1,0,-1,17202
32,7,0,2,0,17,0,0,2,28,8,17,15,-1,0,-1,23462
34,4,1,2,0,-61,1,0,-1,27,5,128,1,-1,0,-1,6180
33,9,1,2,0,105,1,0,-1,26,5,122,4,-1,0,-1,5681
53,10,1,3,0,602,1,0,2,24,7,58,2,-1,0,-1,16726
48,4,-1,2,0,-314,1,0,2,18,5,7,5,-1,0,-1,39336
52,5,-1,2,0,220,1,0,-1,7,5,143,3,-1,0,-1,1015
49,10,1,3,0,108,0,0,2,26,8,210,6,-1,0,-1,23059
31,4,1,2,0,23,0,1,2,6,2,384,5,-1,0,-1,30653
30,10,1,3,0,527,1,1,-1,21,5,265,1,-1,0,-1,5020
44,9,1,2,0,1206,0,0,2,19,11,180,3,-1,0,-1,25461
31,7,0,2,0,0,0,0,2,28,8,18,15,-1,0,-1,23622
39,4,1,1,0,1046,0,0,-1,19,6,112,4,-1,0,-1,11631
47,1,-1,1,0,617,0,0,1,29,7,119,7,-1,0,-1,17787
34,5,0,2,0,0,1,0,2,17,4,112,1,332,3,0,32516
58,1,1,3,0,6316,0,0,2,21,11,91,1,-1,0,-1,27013
49,7,1,2,0,1091,0,0,1,30,7,47,2,-1,0,-1,17930
61,10,1,2,0,1471,0,0,2,12,8,331,2,-1,0,-1,40946
38,7,1,2,0,318,0,0,2,5,8,274,1,182,6,1,44438
40,4,0,2,0,3,0,0,2,19,11,998,1,-1,0,-1,25733
29,6,0,2,0,3672,1,1,-1,28,5,1210,1,-1,0,-1,6742
25,4,0,-1,0,431,1,0,2,16,4,493,1,317,12,0,32275
43,9,1,2,0,315,0,0,2,23,7,129,2,-1,0,-1,16436
37,8,1,-1,0,983,0,1,-1,5,6,225,1,-1,0,-1,9072
47,5,1,1,0,1803,1,1,2,13,8,82,7,-1,0,-1,20914
30,9,0,3,0,267,0,0,2,2,2,124,1,-1,0,-1,29126
44,9,1,2,0,2403,1,0,2,28,1,180,2,-1,0,-1,42761
56,0,1,2,0,0,0,0,1,2,2,492,1,-1,0,-1,28998
31,5,0,2,0,181,0,0,2,12,8,182,1,104,1,1,40862
48,4,1,1,0,430,0,0,2,14,5,340,3,371,8,0,38079
32,7,0,2,0,0,1,0,2,12,5,61,4,-1,0,-1,36868
29,7,0,2,0,468,1,0,2,18,5,37,1,370,3,0,39092
40,9,1,2,0,67,0,1,-1,20,6,70,5,-1,0,-1,12213
30,7,-1,2,0,2262,1,0,-1,28,5,102,2,-1,0,-1,6714
31,4,0,2,0,210,1,1,2,15,5,166,1,-1,0,-1,38415
58,1,-1,1,0,3858,0,0,1,29,7,53,6,-1,0,-1,17827
34,7,0,2,0,-89,1,0,-1,12,5,209,1,-1,0,-1,2132
37,7,1,3,0,549,0,0,2,4,6,217,2,94,1,1,40090
26,5,0,2,0,397,0,0,2,29,1,268,1,-1,0,-1,28467
36,9,1,3,0,1145,1,0,2,29,9,75,1,239,2,0,41646
39,5,1,2,0,3870,1,0,2,20,4,72,1,-1,0,-1,33363
34,7,1,3,0,352,1,0,2,16,4,288,3,324,1,-1,32232
54,9,1,2,0,191,1,1,1,17,11,44,1,-1,0,-1,24346
57,10,1,3,0,9103,0,1,-1,20,6,1098,2,-1,0,-1,11782
37,7,1,3,0,512,0,0,2,9,7,61,4,-1,0,-1,13638
32,9,-1,3,0,-2,1,0,2,6,5,103,3,168,1,0,35057
33,4,0,2,0,213,1,0,-1,2,6,163,2,-1,0,-1,8143
53,5,-1,1,0,200,0,0,2,17,11,182,3,-1,0,-1,24527
40,7,0,3,0,1646,1,0,2,2,2,215,1,242,2,0,28932
48,7,1,2,0,1449,1,1,2,28,1,188,1,-1,0,-1,27946
43,4,1,1,0,188,1,0,2,12,5,58,3,347,5,0,36640
29,10,1,3,0,0,1,1,2,15,7,218,1,-1,0,-1,14627
50,10,1,2,0,0,1,0,2,20,11,152,1,190,1,0,26326
29,0,0,3,0,150,1,0,2,5,5,165,1,-1,0,-1,34715
26,9,0,2,0,-14,0,0,2,31,7,9,31,-1,0,-1,18788
23,5,0,2,0,496,1,0,-1,15,5,430,2,-1,0,-1,3579
34,4,0,1,0,279,1,0,2,7,5,208,1,357,1,0,35614
34,1,0,2,0,1408,1,0,-1,23,5,245,1,-1,0,-1,5342
51,10,1,3,0,307,0,0,2,21,8,244,6,-1,0,-1,22170
51,7,1,3,0,1347,1,1,2,10,2,160,1,243,1,0,31015
32,7,0,3,0,449,0,0,2,8,8,231,2,-1,0,-1,19754
41,-1,0,3,0,1567,0,0,2,1,7,291,2,-1,0,-1,40400
42,4,1,2,0,1468,1,0,-1,28,5,136,1,-1,0,-1,6697
37,10,1,3,0,0,0,0,2,16,7,268,2,182,3,1,44215
49,10,1,3,0,0,0,0,2,19,8,78,6,-1,0,-1,21479
34,7,0,3,0,6529,0,0,2,14,8,505,2,-1,0,-1,21089
30,4,1,2,0,501,1,1,-1,27,5,514,1,-1,0,-1,6195
30,6,0,3,0,3137,1,0,2,31,7,368,7,-1,0,-1,18692
42,9,0,2,0,4253,1,0,2,13,5,146,1,-1,0,-1,37258
68,3,1,1,0,7945,0,0,2,27,4,252,1,181,1,0,43559
33,4,1,1,1,-542,1,0,2,6,5,116,2,-1,0,-1,35009
77,3,1,3,0,0,0,0,2,16,10,847,1,60,1,1,41843
35,4,0,2,0,546,1,0,2,13,5,161,2,-1,0,-1,37340
33,7,0,2,0,49,0,0,-1,21,5,151,1,-1,0,-1,4889
28,10,0,3,0,3053,0,0,1,18,1,165,4,-1,0,-1,42705
48,1,0,1,0,46,0,0,2,3,8,113,2,180,1,0,44393
51,7,-1,3,0,4596,0,0,2,8,8,334,5,-1,0,-1,20055
31,4,0,2,0,196,1,0,2,5,5,568,1,341,7,0,34566
22,0,0,3,0,993,0,0,2,28,7,115,3,93,1,-1,44321
39,4,0,2,0,522,1,0,1,14,5,225,7,350,2,0,38080
32,7,0,2,1,0,0,1,2,16,7,195,1,-1,0,-1,14819
30,7,0,2,0,115,0,0,2,13,5,152,1,351,1,0,37035
59,4,1,1,0,699,0,0,2,27,8,88,6,-1,0,-1,23253
30,7,0,3,0,3086,1,0,2,7,5,84,3,168,1,0,35557
39,6,-1,3,0,155,0,0,2,19,11,449,2,-1,0,-1,26032
52,7,1,2,0,3151,0,0,2,6,8,89,2,-1,0,-1,19288
40,9,-1,2,0,2550,1,0,-1,2,6,424,2,-1,0,-1,8210
45,5,1,2,1,144,0,0,2,18,7,95,8,-1,0,-1,15283
24,4,1,2,0,142,1,1,-1,16,5,300,1,-1,0,-1,3764
37,10,1,3,0,2951,0,0,2,21,11,101,3,-1,0,-1,27460
51,10,1,2,0,2216,1,1,-1,16,6,95,8,-1,0,-1,10506
46,10,1,3,0,37,1,0,2,30,7,239,4,-1,0,-1,18195
58,3,1,2,0,2126,0,0,2,9,4,184,1,-1,0,-1,31905
48,10,1,3,0,269,1,0,2,15,7,109,2,-1,0,-1,14573
53,8,1,2,0,288,0,0,-1,6,5,69,1,-1,0,-1,577
34,7,1,2,0,47,0,0,2,25,8,132,6,-1,0,-1,22675
40,4,0,1,0,45,1,1,2,14,7,106,4,-1,0,-1,14370
42,7,0,2,0,275,0,0,2,26,8,31,8,-1,0,-1,23067
44,5,0,2,0,762,0,1,2,21,11,778,1,-1,0,-1,27195
25,2,0,2,0,2354,0,0,2,5,2,226,7,-1,0,-1,30502
59,10,-1,3,0,81,0,0,2,26,5,140,1,-1,0,-1,39594
34,10,1,3,0,11,1,0,2,17,4,22,1,150,2,0,32855
36,5,1,2,0,488,1,0,2,6,2,220,5,-1,0,-1,30735
34,7,-1,2,0,1107,1,1,-1,7,5,345,1,-1,0,-1,1012
39,9,0,3,0,23,0,0,-1,11,6,162,3,-1,0,-1,10223
39,4,0,1,0,1522,0,0,-1,17,6,164,4,-1,0,-1,10909
28,9,1,2,0,1595,0,0,-1,9,9,1,1,254,4,1,44759
59,3,-1,2,0,93,0,1,2,8,8,108,2,-1,0,-1,19957
28,5,0,2,0,123,1,0,2,6,5,115,1,359,3,0,34822
41,7,1,-1,0,-391,1,1,2,23,7,137,1,-1,0,-1,16273
26,10,0,3,0,97,1,0,2,22,7,233,1,-1,0,-1,16170
40,10,1,3,0,2935,1,0,2,18,8,192,2,-1,0,-1,21339
33,8,1,1,0,237,1,0,-1,23,5,89,1,-1,0,-1,5257
45,7,1,2,0,351,1,0,1,29,8,18,2,-1,0,-1,23974
38,7,1,2,0,0,1,1,2,7,7,500,5,-1,0,-1,12982
31,7,0,2,0,1447,1,0,2,21,11,225,2,95,13,-1,26946
36,9,1,2,0,286,1,0,2,22,7,167,9,-1,0,-1,16167
50,4,1,1,0,4979,0,0,1,6,4,180,1,-1,0,-1,31640
31,7,1,2,0,297,0,0,2,19,8,551,4,-1,0,-1,21679
25,10,0,3,0,222,0,0,2,27,5,114,1,-1,0,-1,39707
38,4,1,2,0,1698,1,1,2,21,7,239,2,-1,0,-1,15543
37,9,0,2,0,0,0,0,2,21,11,232,2,-1,0,-1,27262
34,10,1,3,0,161,1,0,2,11,7,378,1,-1,0,-1,14048
53,10,1,3,0,0,1,0,2,14,7,85,3,-1,0,-1,14391
50,7,-1,3,0,1679,1,0,2,24,7,604,2,-1,0,-1,16704
33,10,0,2,0,1558,1,0,2,17,4,97,1,-1,0,-1,32660
45,5,1,2,0,-158,1,0,-1,2,6,91,1,-1,0,-1,8270
48,10,-1,3,0,503,0,1,-1,12,6,1243,7,-1,0,-1,10443
33,4,1,2,0,705,1,0,2,14,5,112,2,-1,0,-1,37689
60,6,1,3,0,10861,0,0,2,9,11,98,1,91,2,0,42176
46,5,1,2,0,2202,1,0,2,29,1,83,2,-1,0,-1,28502
48,4,1,1,0,1876,1,0,-1,20,6,11,3,-1,0,-1,11964
54,0,-1,2,0,1664,0,0,2,2,6,257,3,-1,0,-1,39847
38,4,1,2,0,168,0,1,2,2,2,151,1,-1,0,-1,28924
44,10,1,3,0,167,0,0,2,27,4,96,2,-1,0,-1,33830
62,3,1,2,0,3114,0,0,2,18,5,243,2,186,1,1,43748
44,9,0,2,0,-30,1,0,-1,7,5,404,5,-1,0,-1,1147
26,9,0,3,0,-164,1,0,-1,28,5,69,2,-1,0,-1,6759
33,1,1,1,0,0,0,0,2,11,8,237,2,-1,0,-1,20182
37,9,-1,2,0,-165,1,0,-1,3,6,48,2,-1,0,-1,8351
48,4,1,1,0,214,1,1,2,18,11,246,1,162,1,0,25409
39,9,1,2,0,150,0,0,2,3,6,296,4,-1,0,-1,39977
37,7,-1,2,0,1772,0,0,-1,3,6,202,1,-1,0,-1,8392
39,10,0,3,0,595,1,0,-1,13,5,427,1,-1,0,-1,2414
37,5,0,2,0,2571,0,0,-1,6,6,40,2,-1,0,-1,9332
38,10,1,2,0,341,0,0,2,15,5,136,3,346,2,0,38681
36,4,1,2,0,1828,1,0,1,17,10,24,1,-1,0,-1,24043
55,5,-1,2,0,379,0,0,2,27,5,275,3,219,2,-1,43816
28,9,0,2,0,27,0,0,2,27,8,294,1,-1,0,-1,41317
27,0,0,2,0,0,0,1,2,3,2,392,2,-1,0,-1,29628
53,3,-1,2,0,451,0,1,2,11,8,277,5,-1,0,-1,20381
37,9,1,2,0,1314,1,0,2,22,5,74,1,14,9,0,39389
31,7,-1,2,0,26,1,0,-1,9,5,62,1,-1,0,-1,1629
36,7,0,2,0,-206,1,0,2,14,5,419,1,360,4,0,37774
47,10,1,3,0,3663,0,0,2,30,3,364,3,-1,0,-1,31442
28,4,1,2,0,1843,1,0,2,20,4,415,2,-1,0,-1,33078
28,9,1,3,0,654,0,0,2,28,1,198,1,-1,0,-1,27732
38,7,0,2,0,1711,0,0,2,20,4,379,3,202,1,1,43510
39,7,-1,2,0,1972,1,0,2,9,2,82,3,-1,0,-1,30869
32,9,0,2,0,6042,1,0,2,15,5,183,1,361,1,0,38403
28,10,1,3,0,3844,1,0,-1,3,6,132,2,-1,0,-1,8600
28,2,0,3,0,3054,0,0,2,30,4,384,1,80,6,-1,34088
25,5,0,-1,0,2022,0,0,2,29,7,276,8,97,12,-1,44338
55,7,1,3,0,874,1,0,-1,15,5,314,11,-1,0,-1,3595
39,4,0,1,0,-360,1,0,-1,3,6,209,2,-1,0,-1,8354
30,4,1,2,0,9,1,0,-1,20,5,184,1,-1,0,-1,4400
42,0,0,-1,0,3274,1,0,2,16,2,137,1,-1,0,-1,31082
33,7,1,2,0,1844,1,0,-1,29,5,241,3,-1,0,-1,7403
36,10,0,3,0,808,0,0,-1,21,5,52,1,-1,0,-1,4850
27,4,1,3,0,350,0,0,-1,9,5,24,1,-1,0,-1,1834
36,4,1,2,0,777,1,0,2,6,5,185,3,-1,0,-1,35109
43,4,1,-1,0,175,0,0,2,7,5,54,1,-1,0,-1,35460
21,2,0,3,0,2764,1,0,2,18,5,78,2,354,2,0,39116
48,10,1,-1,0,598,0,0,-1,9,6,152,2,-1,0,-1,9961
56,8,-1,3,0,151,1,0,2,7,5,16,5,171,1,-1,35138
33,10,0,3,0,576,0,0,2,25,5,220,1,111,2,-1,43783
27,9,1,2,0,1033,1,0,-1,9,5,1713,1,-1,0,-1,1886
32,9,0,2,0,116,0,1,2,16,7,255,2,-1,0,-1,14946
51,3,1,2,0,0,0,0,2,7,8,131,4,-1,0,-1,19659
36,7,1,2,0,1130,0,0,2,21,8,223,8,-1,0,-1,22136
